transaction_id,timestamp,sender_account,receiver_account,amount,transaction_type,merchant_category,location,device_used,is_fraud,time_since_last_transaction,spending_deviation_score,velocity_score,geo_anomaly_score,payment_channel,ip_address,device_hash,event_time,time_since_last_tx_tmp,time_since_last_transaction_imp,hour_of_day,day_of_week,is_weekend,month,txns_1h,amt_24h,uniq_rcv_7d,avg_gap_mins_10
T160424,2023-11-10T04:41:32.492Z,ACC763268,ACC135553,60.25,withdrawal,other,Dubai,mobile,False,,1.17,13.0,0.23,ACH,156.35.153.10,D4620689,2023-11-10T04:41:32.492Z,,2566.543702108889,4,6,0,11,0,0.0,0,58143.12
T4547726,2023-12-18T11:23:13.335Z,ACC691234,ACC653412,1034.59,deposit,online,London,atm,False,1268.783802082222,0.26,3.0,0.01,card,219.244.3.112,D6503943,2023-12-18T11:23:13.335Z,1268.783802082222,1268.783802082222,11,2,0,12,0,0.0,0,47477.7375
T2475759,2023-11-11T08:18:35.358Z,ACC125314,ACC891156,439.02,withdrawal,restaurant,Berlin,web,False,6904.9037557375,-0.68,4.0,0.95,ACH,77.183.218.64,D9778076,2023-11-11T08:18:35.358Z,6904.9037557375,6904.9037557375,8,7,1,11,0,0.0,0,66306.66111111111
T1137474,2023-12-18T18:07:00.716Z,ACC326912,ACC696200,5.53,transfer,retail,Sydney,atm,False,599.8031449225,-2.15,4.0,0.85,ACH,199.153.255.156,D3557614,2023-12-18T18:07:00.716Z,599.8031449225,599.8031449225,18,2,0,12,0,0.0,0,187715.3333333333
T945327,2023-11-12T19:10:45.716Z,ACC544520,ACC637298,86.15,payment,online,Dubai,pos,False,1033.5788351494443,0.82,1.0,0.61,wire_transfer,104.63.143.91,D9110520,2023-11-12T19:10:45.716Z,1033.5788351494443,1033.5788351494443,19,1,1,11,0,0.0,1,59702.86944444445
T783340,2023-12-26T05:17:09.552Z,ACC150249,ACC467026,0.01,withdrawal,online,Tokyo,mobile,False,,0.22,5.0,0.35,UPI,218.243.196.76,D6309384,2023-12-26T05:17:09.552Z,,2566.543702108889,5,3,0,12,0,0.0,0,4340.616666666667
T4179081,2023-11-14T02:24:24.175Z,ACC331036,ACC324257,1428.69,deposit,online,London,web,False,-506.4636717080556,-2.77,11.0,0.41,card,101.82.155.49,D4813001,2023-11-14T02:24:24.175Z,506.4636717080556,506.4636717080556,2,3,0,11,0,0.0,0,45928.522222222215
T4914922,2023-12-04T23:13:22.820Z,ACC610441,ACC720058,365.92,withdrawal,other,Sydney,mobile,False,4148.159654531111,-1.46,1.0,0.89,ACH,230.61.186.116,D8514716,2023-12-04T23:13:22.820Z,4148.159654531111,4148.159654531111,23,2,0,12,0,0.0,0,74781.77666666666
T1575725,2023-11-22T01:19:27.737Z,ACC200418,ACC517876,1215.91,deposit,grocery,London,mobile,False,,-0.5,11.0,0.61,wire_transfer,253.232.187.70,D2954743,2023-11-22T01:19:27.737Z,,2566.543702108889,1,4,0,11,0,0.0,0,67208.65666666666
T878226,2023-12-20T01:36:08.829Z,ACC408480,ACC365389,173.81,withdrawal,travel,London,web,False,2082.742628837222,1.01,4.0,0.84,card,64.204.186.12,D9241809,2023-12-20T01:36:08.829Z,2082.742628837222,2082.742628837222,1,4,0,12,0,0.0,0,122088.77222222222
T3351300,2023-12-20T11:43:26.292Z,ACC908623,ACC219050,30.85,transfer,other,Toronto,pos,False,4066.130924355555,0.38,1.0,0.84,UPI,30.55.177.46,D7757880,2023-12-20T11:43:26.292Z,4066.130924355555,4066.130924355555,11,4,0,12,0,0.0,0,122671.42222222222
T3361720,2023-12-12T05:47:26.000Z,ACC651816,ACC779618,163.99,payment,retail,London,mobile,False,595.4499563197222,1.14,6.0,0.15,UPI,237.63.71.255,D2259815,2023-12-12T05:47:26.000Z,595.4499563197222,595.4499563197222,5,3,0,12,0,0.0,0,100113.64166666666
T2739698,2023-12-24T06:41:06.140Z,ACC457563,ACC432901,1160.54,deposit,retail,New York,atm,False,,0.61,2.0,0.37,UPI,70.187.202.252,D6021285,2023-12-24T06:41:06.140Z,,2566.543702108889,6,1,1,12,0,0.0,0,97786.46666666666
T2226535,2023-11-08T14:44:18.816Z,ACC464576,ACC142914,86.24,transfer,entertainment,Toronto,mobile,False,-158.14367280777776,1.23,12.0,0.29,card,195.63.217.134,D2871709,2023-11-08T14:44:18.816Z,158.14367280777776,158.14367280777776,14,4,0,11,0,0.0,0,93531.30833333332
T4155675,2023-12-10T17:31:07.822Z,ACC555670,ACC805691,20.95,transfer,travel,Toronto,pos,False,4049.464535163333,0.46,14.0,0.16,card,134.201.39.18,D4174013,2023-12-10T17:31:07.822Z,4049.464535163333,4049.464535163333,17,1,1,12,0,0.0,1,75816.28055555555
T3616424,2023-11-08T23:31:41.102Z,ACC702666,ACC133705,158.19,withdrawal,online,Singapore,pos,False,3681.842069817778,-0.67,19.0,0.28,wire_transfer,108.135.249.65,D2066116,2023-11-08T23:31:41.102Z,3681.842069817778,3681.842069817778,23,4,0,11,0,0.0,0,48162.575
T602510,2023-11-09T19:59:18.663Z,ACC604401,ACC537034,228.11,deposit,other,Berlin,mobile,False,,-0.95,4.0,0.91,UPI,82.147.137.126,D4463499,2023-11-09T19:59:18.663Z,,2566.543702108889,19,5,0,11,0,0.0,0,50731.64444444444
T2163198,2023-12-25T15:01:47.289Z,ACC712467,ACC610768,925.27,deposit,grocery,Dubai,mobile,False,8133.253297301111,1.48,3.0,0.49,UPI,3.190.102.12,D1948061,2023-12-25T15:01:47.289Z,8133.253297301111,8133.253297301111,15,2,0,12,0,0.0,0,48549.04166666667
T2673683,2023-12-12T10:09:18.498Z,ACC877575,ACC908488,1.54,payment,travel,Dubai,web,False,3967.0223189016665,-0.89,3.0,0.36,ACH,40.52.35.61,D8717419,2023-12-12T10:09:18.498Z,3967.0223189016665,3967.0223189016665,10,3,0,12,0,0.0,1,162763.3111111111
T161968,2023-12-13T18:14:40.124Z,ACC422642,ACC115112,17.26,transfer,restaurant,Toronto,web,False,,0.3,7.0,0.85,ACH,148.187.159.135,D6807156,2023-12-13T18:14:40.124Z,,2566.543702108889,18,4,0,12,0,0.0,0,82006.74166666665
T820110,2023-12-23T06:07:22.001Z,ACC825790,ACC716067,1030.36,deposit,retail,Sydney,pos,False,5232.937523465001,-0.23,12.0,0.85,ACH,135.88.50.174,D9015677,2023-12-23T06:07:22.001Z,5232.937523465001,5232.937523465001,6,7,1,12,0,0.0,0,51706.69074074074
T1860853,2023-12-22T11:05:36.679Z,ACC800034,ACC189963,177.58,payment,entertainment,Dubai,pos,False,6969.060122193333,-1.48,11.0,0.19,UPI,186.109.241.144,D2992804,2023-12-22T11:05:36.679Z,6969.060122193333,6969.060122193333,11,6,0,12,0,0.0,0,99593.56666666668
T3243073,2023-12-07T22:34:14.889Z,ACC761536,ACC998292,10.31,payment,online,London,atm,False,3394.8862503530554,-0.21,13.0,0.36,wire_transfer,223.50.74.39,D2025252,2023-12-07T22:34:14.889Z,3394.8862503530554,3394.8862503530554,22,5,0,12,0,0.0,0,50087.925
T3063100,2023-11-24T20:50:29.950Z,ACC986630,ACC201424,214.35,withdrawal,retail,Sydney,mobile,False,6576.166709579722,0.14,5.0,0.66,card,119.14.42.36,D3935172,2023-11-24T20:50:29.950Z,6576.166709579722,6576.166709579722,20,6,0,11,0,0.0,0,112060.59444444445
T4852440,2023-12-29T00:05:01.241Z,ACC629438,ACC578660,508.71,withdrawal,entertainment,Tokyo,web,False,8011.798727421111,0.95,18.0,0.1,wire_transfer,243.54.101.155,D5499250,2023-12-29T00:05:01.241Z,8011.798727421111,8011.798727421111,0,6,0,12,0,0.0,0,52919.35925925925
T4348432,2023-11-12T18:16:37.348Z,ACC767138,ACC303060,3.14,payment,utilities,Berlin,atm,False,2419.429579287222,-1.28,13.0,0.59,UPI,113.94.144.198,D9593631,2023-11-12T18:16:37.348Z,2419.429579287222,2419.429579287222,18,1,1,11,0,0.0,0,108119.19583333332
T2148493,2023-12-06T08:05:58.345Z,ACC610765,ACC577707,3.54,transfer,travel,Dubai,web,False,2242.9256973925,0.29,6.0,0.99,ACH,19.227.25.90,D9758835,2023-12-06T08:05:58.345Z,2242.9256973925,2242.9256973925,8,4,0,12,0,0.0,0,93737.39444444444
T936462,2023-12-08T05:33:14.034Z,ACC142143,ACC829719,395.95,withdrawal,entertainment,New York,web,False,,0.45,7.0,0.71,UPI,166.189.172.240,D4565288,2023-12-08T05:33:14.034Z,,2566.543702108889,5,6,0,12,0,0.0,1,63163.39583333333
T4697606,2023-11-09T11:38:42.756Z,ACC109452,ACC664767,11.05,transfer,retail,New York,pos,False,5507.287140894723,-0.2,2.0,0.4,UPI,136.208.11.244,D8104590,2023-11-09T11:38:42.756Z,5507.287140894723,5507.287140894723,11,5,0,11,0,0.0,0,61116.72222222222
T227026,2023-11-12T19:13:57.057Z,ACC362249,ACC162923,115.23,transfer,grocery,Berlin,web,False,5278.565304495277,0.56,17.0,0.22,UPI,248.173.156.124,D5783459,2023-11-12T19:13:57.057Z,5278.565304495277,5278.565304495277,19,1,1,11,0,0.0,0,49637.54047619047
T3560292,2023-11-25T15:08:55.966Z,ACC369777,ACC390409,689.12,withdrawal,online,Singapore,atm,False,-566.1601691325,-0.4,16.0,0.64,wire_transfer,74.68.146.244,D9476828,2023-11-25T15:08:55.966Z,566.1601691325,566.1601691325,15,7,1,11,0,0.0,0,87993.50833333333
T3917303,2023-12-15T16:38:01.821Z,ACC801644,ACC756180,1702.21,deposit,travel,Toronto,pos,False,6855.976526513611,0.58,5.0,0.94,card,233.180.111.217,D6215493,2023-12-15T16:38:01.821Z,6855.976526513611,6855.976526513611,16,6,0,12,0,17.47,1,161443.90555555557
T1198135,2023-12-31T03:41:10.743Z,ACC635374,ACC213929,101.42,withdrawal,restaurant,London,atm,False,8496.051043782221,0.84,12.0,0.92,ACH,235.164.134.7,D5773456,2023-12-31T03:41:10.743Z,8496.051043782221,8496.051043782221,3,1,1,12,0,0.0,1,83956.8638888889
T1990433,2023-11-24T13:18:13.630Z,ACC580751,ACC158905,13.97,transfer,other,London,atm,False,,-0.48,5.0,0.05,wire_transfer,139.246.213.55,D9407691,2023-11-24T13:18:13.630Z,,2566.543702108889,13,6,0,11,0,0.0,0,9999.0
T137424,2023-12-08T14:54:33.476Z,ACC232225,ACC670932,12.8,transfer,restaurant,Dubai,atm,False,,-0.07,13.0,0.34,wire_transfer,139.208.214.109,D6496045,2023-12-08T14:54:33.476Z,,2566.543702108889,14,6,0,12,0,0.0,1,77118.20666666668
T4557001,2023-11-13T05:15:19.977Z,ACC207834,ACC118748,11.08,transfer,retail,Toronto,mobile,False,6191.358763475278,-0.39,4.0,0.04,ACH,156.203.24.118,D6702407,2023-11-13T05:15:19.977Z,6191.358763475278,6191.358763475278,5,2,0,11,0,0.0,0,44794.35333333334
T4834634,2023-12-06T10:24:34.674Z,ACC559699,ACC802663,301.75,withdrawal,retail,Singapore,atm,False,512.5245357263889,1.01,1.0,0.65,card,212.16.154.92,D9520289,2023-12-06T10:24:34.674Z,512.5245357263889,512.5245357263889,10,4,0,12,0,0.0,0,312195.6
T2909611,2023-11-22T22:25:00.792Z,ACC188015,ACC856685,15.73,payment,grocery,Singapore,web,False,2214.0904330725,-0.61,20.0,0.45,UPI,183.50.114.165,D8325852,2023-11-22T22:25:00.792Z,2214.0904330725,2214.0904330725,22,4,0,11,0,0.0,0,66473.53
T4608696,2023-11-09T14:47:50.670Z,ACC151429,ACC258877,285.15,withdrawal,utilities,Sydney,web,False,880.3007022375,-1.13,9.0,0.28,UPI,106.178.55.191,D4807914,2023-11-09T14:47:50.670Z,880.3007022375,880.3007022375,14,5,0,11,0,0.0,0,93906.8222222222
T3380086,2023-12-20T09:52:27.359Z,ACC877524,ACC685574,360.79,withdrawal,other,New York,atm,False,,0.82,7.0,0.18,card,61.197.36.133,D2004964,2023-12-20T09:52:27.359Z,,2566.543702108889,9,4,0,12,0,0.0,0,180300.11666666667
T642464,2023-11-10T10:23:33.228Z,ACC128027,ACC800310,22.28,transfer,entertainment,Sydney,atm,False,,-1.19,2.0,0.3,wire_transfer,153.163.93.169,D1490428,2023-11-10T10:23:33.228Z,,2566.543702108889,10,6,0,11,0,0.0,0,242631.38333333333
T2300052,2023-12-11T11:13:05.245Z,ACC842813,ACC992818,13.78,transfer,restaurant,Sydney,atm,False,8134.492065388611,0.43,19.0,0.82,wire_transfer,108.64.219.231,D9694094,2023-12-11T11:13:05.245Z,8134.492065388611,8134.492065388611,11,2,0,12,0,0.0,0,64328.95238095238
T2740765,2023-12-04T22:28:36.668Z,ACC723525,ACC515474,471.9,deposit,utilities,Dubai,mobile,False,4665.336988653334,-1.06,13.0,0.51,ACH,201.165.194.27,D6576890,2023-12-04T22:28:36.668Z,4665.336988653334,4665.336988653334,22,2,0,12,0,0.0,0,50551.816666666666
T762941,2023-11-26T15:51:48.028Z,ACC379808,ACC795285,6.33,transfer,restaurant,Toronto,mobile,False,,-0.93,18.0,0.3,card,185.195.205.58,D5332593,2023-11-26T15:51:48.028Z,,2566.543702108889,15,1,1,11,0,0.0,1,108104.8875
T289284,2023-12-22T04:46:00.535Z,ACC557034,ACC626109,221.01,withdrawal,other,New York,pos,False,,0.74,6.0,0.68,wire_transfer,120.241.7.104,D9555365,2023-12-22T04:46:00.535Z,,2566.543702108889,4,6,0,12,0,0.0,0,63130.49523809524
T2813992,2023-11-11T06:37:44.500Z,ACC743702,ACC326907,42.8,payment,restaurant,Dubai,mobile,False,5477.419114607777,0.34,12.0,0.5,ACH,141.186.216.223,D2856096,2023-11-11T06:37:44.500Z,5477.419114607777,5477.419114607777,6,7,1,11,0,0.0,0,98575.41111111113
T3247771,2023-12-06T19:34:39.108Z,ACC380879,ACC737705,13.8,transfer,restaurant,Toronto,mobile,False,5479.506601468612,-0.18,16.0,0.29,wire_transfer,207.123.134.49,D1848520,2023-12-06T19:34:39.108Z,5479.506601468612,5479.506601468612,19,4,0,12,0,0.0,0,89207.78333333333
T651054,2023-11-28T16:28:30.085Z,ACC706523,ACC877779,10.25,payment,grocery,Tokyo,mobile,False,528.5612534127778,0.38,2.0,0.76,ACH,201.162.198.124,D6167750,2023-11-28T16:28:30.085Z,528.5612534127778,528.5612534127778,16,3,0,11,0,0.0,0,91008.9
T521935,2023-11-08T09:01:33.471Z,ACC717407,ACC480200,242.06,withdrawal,travel,Sydney,atm,False,,-0.36,16.0,0.28,card,179.92.186.176,D5202883,2023-11-08T09:01:33.471Z,,2566.543702108889,9,4,0,11,0,0.0,0,64821.67
T4147092,2023-11-25T13:21:41.055Z,ACC530749,ACC240085,702.52,deposit,travel,Dubai,web,False,3993.073966608056,0.95,7.0,0.95,wire_transfer,225.185.254.163,D6978535,2023-11-25T13:21:41.055Z,3993.073966608056,3993.073966608056,13,7,1,11,0,0.0,0,52011.27142857143
T100818,2023-12-02T10:28:43.556Z,ACC944601,ACC798585,27.06,transfer,travel,New York,web,False,,0.03,3.0,0.15,card,121.44.38.4,D1225606,2023-12-02T10:28:43.556Z,,2566.543702108889,10,7,1,12,0,0.0,0,60110.925
T2122618,2023-11-15T16:32:23.178Z,ACC461398,ACC385365,289.28,withdrawal,utilities,Singapore,atm,False,4905.223855153055,0.24,7.0,0.94,UPI,161.198.85.116,D1379946,2023-11-15T16:32:23.178Z,4905.223855153055,4905.223855153055,16,4,0,11,0,0.0,0,85068.86249999999
T4386733,2023-12-16T23:16:11.256Z,ACC318245,ACC496251,453.7,withdrawal,other,Toronto,web,False,5438.373415958611,-0.8,12.0,0.97,card,138.223.96.159,D8546361,2023-12-16T23:16:11.256Z,5438.373415958611,5438.373415958611,23,7,1,12,0,0.0,0,73746.21666666667
T2036560,2023-11-20T00:01:16.037Z,ACC146198,ACC563325,966.77,deposit,other,Singapore,mobile,False,782.1447599402777,-0.1,9.0,0.31,card,162.67.211.31,D7965600,2023-11-20T00:01:16.037Z,782.1447599402777,782.1447599402777,0,2,0,11,0,0.0,0,66012.33333333333
T4142934,2023-11-17T14:21:45.823Z,ACC700390,ACC122419,1751.8,deposit,entertainment,London,mobile,False,7552.860112628055,-0.44,7.0,0.37,wire_transfer,62.145.73.245,D2039352,2023-11-17T14:21:45.823Z,7552.860112628055,7552.860112628055,14,6,0,11,0,0.0,0,110122.9375
T705940,2023-12-11T05:37:30.888Z,ACC500763,ACC357910,36.5,transfer,other,Dubai,atm,False,2794.979256439722,1.0,5.0,0.48,card,56.43.161.209,D3511140,2023-12-11T05:37:30.888Z,2794.979256439722,2794.979256439722,5,2,0,12,0,0.0,0,90412.54666666666
T2032342,2023-11-12T19:25:06.232Z,ACC470502,ACC184892,37.06,payment,other,London,web,False,103.21768097722222,-0.65,17.0,0.09,ACH,75.127.59.25,D2298954,2023-11-12T19:25:06.232Z,103.21768097722222,103.21768097722222,19,1,1,11,0,0.0,1,205643.375
T1121320,2023-11-23T21:00:34.633Z,ACC311601,ACC672698,62.82,withdrawal,retail,Sydney,atm,False,,-0.55,11.0,0.71,ACH,206.21.20.146,D3909214,2023-11-23T21:00:34.633Z,,2566.543702108889,21,5,0,11,0,0.0,0,103948.36111111112
T1250416,2023-11-28T10:15:58.104Z,ACC352262,ACC346992,51.4,transfer,travel,London,atm,False,,1.55,19.0,0.63,card,81.42.187.133,D1208945,2023-11-28T10:15:58.104Z,,2566.543702108889,10,3,0,11,0,0.0,0,149828.05833333332
T4256042,2023-12-17T09:13:07.993Z,ACC928977,ACC261271,688.01,deposit,retail,London,web,False,3825.6302913602776,0.18,12.0,0.69,wire_transfer,166.202.44.114,D3289890,2023-12-17T09:13:07.993Z,3825.6302913602776,3825.6302913602776,9,1,1,12,0,0.0,0,107121.36111111112
T3759137,2023-11-10T10:55:11.845Z,ACC437084,ACC815895,583.15,withdrawal,travel,Dubai,web,False,1530.007633897778,0.03,9.0,0.94,card,165.131.164.87,D9509034,2023-11-10T10:55:11.845Z,1530.007633897778,1530.007633897778,10,6,0,11,0,0.0,0,60233.33888888889
T3095065,2023-11-07T16:05:55.093Z,ACC288952,ACC690590,434.46,deposit,grocery,Dubai,pos,False,1140.2861741247225,-1.11,9.0,0.26,ACH,207.237.197.219,D8747644,2023-11-07T16:05:55.093Z,1140.2861741247225,1140.2861741247225,16,3,0,11,0,0.0,1,71907.49166666667
T4404165,2023-12-04T03:18:23.161Z,ACC273347,ACC780585,100.25,payment,other,Berlin,web,False,3383.6032174519446,1.1,17.0,0.51,UPI,151.148.61.39,D5785280,2023-12-04T03:18:23.161Z,3383.6032174519446,3383.6032174519446,3,2,0,12,0,0.0,0,76409.01666666666
T3833338,2023-12-04T19:48:17.277Z,ACC844943,ACC857886,382.37,withdrawal,utilities,Berlin,web,False,7608.614005545,0.88,16.0,0.34,UPI,192.19.158.124,D3557453,2023-12-04T19:48:17.277Z,7608.614005545,7608.614005545,19,2,0,12,0,0.0,0,53692.4
T4847152,2023-12-25T09:07:59.043Z,ACC995791,ACC692857,2044.22,deposit,other,Dubai,web,False,-122.11186308888888,-0.84,10.0,0.57,UPI,206.156.72.23,D7270830,2023-12-25T09:07:59.043Z,122.11186308888888,122.11186308888888,9,2,0,12,0,0.0,0,155678.46666666667
T672861,2023-12-17T01:55:20.972Z,ACC414980,ACC530506,56.97,transfer,entertainment,Dubai,mobile,False,,0.29,17.0,0.05,UPI,214.18.126.41,D5430504,2023-12-17T01:55:20.972Z,,2566.543702108889,1,1,1,12,0,0.0,0,117234.875
T4197983,2023-12-04T12:55:45.946Z,ACC392529,ACC939635,219.23,payment,other,Sydney,atm,False,2615.571714498056,-0.64,7.0,0.07,UPI,137.51.246.158,D1265827,2023-12-04T12:55:45.946Z,2615.571714498056,2615.571714498056,12,2,0,12,0,0.0,0,43717.55833333334
T2456135,2023-11-18T05:42:07.282Z,ACC860892,ACC834685,235.61,payment,retail,Toronto,pos,False,6566.091729179445,-1.26,6.0,0.92,card,187.177.117.182,D4030078,2023-11-18T05:42:07.282Z,6566.091729179445,6566.091729179445,5,7,1,11,0,0.0,0,74399.50333333333
T2728033,2023-12-25T14:27:49.227Z,ACC320624,ACC354025,46.06,payment,grocery,Berlin,pos,False,3872.5438008833335,-0.35,7.0,0.61,ACH,75.205.146.78,D2979427,2023-12-25T14:27:49.227Z,3872.5438008833335,3872.5438008833335,14,2,0,12,0,0.0,0,45385.97222222222
T777552,2023-12-23T16:32:53.059Z,ACC968726,ACC111392,53.71,payment,travel,London,mobile,False,6322.522182431111,-1.41,5.0,0.93,ACH,62.186.72.242,D6494772,2023-12-23T16:32:53.059Z,6322.522182431111,6322.522182431111,16,7,1,12,0,0.0,0,96893.44444444444
T3083295,2023-11-07T21:54:43.107Z,ACC241327,ACC555652,68.66,payment,other,Berlin,atm,False,6083.356297508889,1.02,20.0,0.27,ACH,134.20.177.106,D9118483,2023-11-07T21:54:43.107Z,6083.356297508889,6083.356297508889,21,3,0,11,0,0.0,0,64764.43666666666
T3060878,2023-11-10T22:00:14.966Z,ACC289692,ACC922485,19.18,transfer,utilities,New York,pos,False,7019.715493461111,-0.17,10.0,0.95,wire_transfer,86.227.150.33,D6357185,2023-11-10T22:00:14.966Z,7019.715493461111,7019.715493461111,22,6,0,11,0,0.0,0,71723.88333333333
T3539220,2023-12-26T19:07:18.839Z,ACC413098,ACC351865,152.25,payment,other,Toronto,atm,False,3099.367281423889,-0.73,4.0,0.05,card,73.246.19.149,D8306067,2023-12-26T19:07:18.839Z,3099.367281423889,3099.367281423889,19,3,0,12,0,0.0,1,81175.26944444445
T1396827,2023-12-23T03:28:31.471Z,ACC811996,ACC990321,56.24,payment,retail,Dubai,web,False,5309.231929063055,-0.87,17.0,0.6,card,70.49.151.230,D1127834,2023-12-23T03:28:31.471Z,5309.231929063055,5309.231929063055,3,7,1,12,0,0.0,0,109355.44583333332
T3360609,2023-11-14T17:01:33.689Z,ACC824691,ACC984122,551.96,withdrawal,other,Tokyo,mobile,False,2478.5746349172223,1.45,7.0,0.88,card,252.105.111.79,D5474895,2023-11-14T17:01:33.689Z,2478.5746349172223,2478.5746349172223,17,3,0,11,0,0.0,0,68720.74444444446
T3696047,2023-11-26T10:48:17.692Z,ACC340087,ACC859332,110.65,withdrawal,travel,Dubai,atm,False,3102.086955378889,-0.14,16.0,0.03,card,174.149.139.139,D2882480,2023-11-26T10:48:17.692Z,3102.086955378889,3102.086955378889,10,1,1,11,0,0.0,0,36851.04444444445
T697393,2023-11-12T05:51:40.747Z,ACC976220,ACC772427,966.22,deposit,grocery,London,atm,False,,1.74,5.0,0.53,wire_transfer,186.225.153.107,D3094582,2023-11-12T05:51:40.747Z,,2566.543702108889,5,1,1,11,0,0.0,0,138390.65
T1482178,2023-12-28T14:33:20.029Z,ACC764160,ACC646869,0.44,payment,entertainment,Sydney,pos,False,222.6537954622222,-0.46,19.0,0.97,UPI,211.78.52.23,D3178677,2023-12-28T14:33:20.029Z,222.6537954622222,222.6537954622222,14,5,0,12,0,0.0,0,95786.69333333334
T3255690,2023-11-20T20:53:51.483Z,ACC240031,ACC658733,61.85,transfer,other,Berlin,web,False,3116.826714649722,-0.23,13.0,0.92,ACH,171.54.37.141,D9423842,2023-11-20T20:53:51.483Z,3116.826714649722,3116.826714649722,20,2,0,11,0,23.23,1,93692.575
T3511892,2023-11-24T20:44:41.585Z,ACC248087,ACC989042,17.05,transfer,entertainment,Sydney,atm,False,2853.918035651389,0.77,4.0,0.19,ACH,86.84.120.242,D9029785,2023-11-24T20:44:41.585Z,2853.918035651389,2853.918035651389,20,6,0,11,0,0.0,0,70674.7125
T3080372,2023-11-28T00:15:18.107Z,ACC879036,ACC425888,9.81,transfer,retail,Sydney,pos,False,1366.6209217063888,-0.68,9.0,0.96,card,141.16.168.169,D7406816,2023-11-28T00:15:18.107Z,1366.6209217063888,1366.6209217063888,0,3,0,11,0,0.0,0,53618.71666666666
T3911331,2023-12-27T00:43:46.073Z,ACC247422,ACC844568,192.74,withdrawal,other,London,web,False,1872.1274025547225,-0.49,16.0,0.3,UPI,43.186.28.28,D1394797,2023-12-27T00:43:46.073Z,1872.1274025547225,1872.1274025547225,0,4,0,12,0,0.0,0,55766.64444444444
T4581606,2023-12-04T10:51:58.495Z,ACC772538,ACC312752,523.67,deposit,restaurant,Singapore,mobile,False,5529.85355585,0.27,3.0,0.12,ACH,102.151.80.34,D4758678,2023-12-04T10:51:58.495Z,5529.85355585,5529.85355585,10,2,0,12,0,0.0,0,52517.05238095238
T2805168,2023-12-30T10:13:33.067Z,ACC752140,ACC192292,569.85,deposit,retail,New York,pos,False,4622.533303833611,-1.04,15.0,0.44,UPI,112.1.198.246,D3840952,2023-12-30T10:13:33.067Z,4622.533303833611,4622.533303833611,10,7,1,12,0,0.0,0,66023.06666666667
T306962,2023-12-03T13:01:22.028Z,ACC984303,ACC558855,53.09,deposit,other,Dubai,mobile,False,,0.16,14.0,0.02,card,29.67.178.23,D1962955,2023-12-03T13:01:22.028Z,,2566.543702108889,13,1,1,12,0,0.0,0,53889.3261904762
T1823752,2023-11-25T11:52:27.458Z,ACC306805,ACC887754,235.89,withdrawal,utilities,Berlin,mobile,False,4623.068431435,-0.89,18.0,0.96,ACH,195.170.65.28,D1447724,2023-11-25T11:52:27.458Z,4623.068431435,4623.068431435,11,7,1,11,0,0.0,0,60371.28888888888
T2523375,2023-12-15T03:22:37.568Z,ACC453591,ACC584758,19.28,payment,travel,New York,web,False,3596.6523950188885,-0.46,9.0,0.2,card,123.78.87.153,D7356020,2023-12-15T03:22:37.568Z,3596.6523950188885,3596.6523950188885,3,6,0,12,0,0.0,0,95731.70833333334
T972521,2023-11-15T22:08:58.667Z,ACC331640,ACC915920,18.49,transfer,entertainment,Toronto,web,False,5619.359124413889,1.58,7.0,0.98,ACH,127.132.231.222,D9480974,2023-11-15T22:08:58.667Z,5619.359124413889,5619.359124413889,22,4,0,11,0,0.0,0,76180.37916666667
T4963052,2023-12-07T21:01:25.510Z,ACC273385,ACC182970,1434.58,deposit,entertainment,Dubai,mobile,False,5812.868910949444,-0.51,2.0,0.81,card,157.124.34.43,D1118164,2023-12-07T21:01:25.510Z,5812.868910949444,5812.868910949444,21,5,0,12,0,0.0,0,69353.87916666667
